,host_id,entire_home_apt_16,private_room_16,shared_room_16,entire_home_apt_17,private_room_17,shared_room_17,entire_home_apt_diff,private_room_diff,shared_room_diff,sum_2016,sum_2017
61012,62792296,0,0,0,1,0,0,1,0,0,0,1
61013,62795187,0,0,0,0,1,2,0,1,2,0,1
61014,62804077,1,0,1,1,0,0,0,0,-1,2,3
61015,62805890,1,0,0,1,0,0,0,0,0,1,1
61016,62808230,0,1,0,0,1,0,0,0,0,1,1
61017,62817850,1,2,0,1,3,0,0,1,0,3,1
61018,62824029,0,1,0,0,1,0,0,0,0,1,4
61019,62828813,0,0,1,0,1,0,0,1,-1,1,1
61020,62829649,1,0,0,1,0,0,0,0,0,1,1
61021,62831549,0,0,0,0,2,0,0,2,0,0,1
61022,62843071,0,3,0,0,4,0,0,1,0,3,2
61023,62850707,1,0,0,1,0,0,0,0,0,1,4
61024,62850827,1,0,0,1,0,0,0,0,0,1,1
61025,62852022,1,0,0,1,0,0,0,0,0,1,1
61026,62852828,1,1,0,0,0,0,-1,-1,0,2,1
61027,62854030,0,0,0,1,0,0,1,0,0,0,0
61028,62860205,0,0,0,0,1,0,0,1,0,0,1
61029,62865329,0,0,0,1,0,0,1,0,0,0,1
61030,62868792,1,0,0,0,0,0,-1,0,0,1,1
61031,62869020,0,0,0,1,0,0,1,0,0,0,0
61032,62869566,1,2,4,0,0,0,-1,-2,-4,7,1
61033,62888101,0,1,0,0,1,0,0,0,0,1,0
61034,62915940,0,1,0,0,1,0,0,0,0,1,1
61035,62916935,0,0,0,0,1,0,0,1,0,0,1
61036,62925063,0,0,0,0,1,0,0,1,0,0,1
61037,62939516,0,1,0,0,1,0,0,0,0,1,1
61038,62940630,0,0,0,1,0,0,1,0,0,0,1
61039,62943284,0,1,0,0,1,0,0,0,0,1,1
61040,62948868,1,0,0,1,0,0,0,0,0,1,1
61041,62953534,1,0,0,1,0,0,0,0,0,1,1
61042,62957270,2,0,0,1,0,0,-1,0,0,2,1
61043,62957541,1,0,0,1,0,0,0,0,0,1,1
61044,62966059,0,1,0,0,0,0,0,-1,0,1,1
61045,62966408,1,0,0,0,0,0,-1,0,0,1,0
61046,62966835,1,0,0,1,1,0,0,1,0,1,0
61047,62968595,0,0,0,1,0,0,1,0,0,0,2
61048,62971613,0,1,0,0,1,0,0,0,0,1,1
61049,62971624,1,0,0,1,0,0,0,0,0,1,1
61050,62971703,0,0,0,1,0,0,1,0,0,0,1
61051,62972788,0,0,0,0,1,0,0,1,0,0,1
61052,62974212,1,0,0,1,0,0,0,0,0,1,1
61053,62978797,0,1,0,0,1,0,0,0,0,1,1
61054,62981973,1,1,0,1,1,0,0,0,0,2,1
61055,62982825,1,0,0,1,0,0,0,0,0,1,2
61056,62985127,0,0,1,0,1,1,0,1,0,1,1
61057,62985906,1,2,0,1,1,0,0,-1,0,3,2
61058,62988429,1,2,0,0,2,0,-1,0,0,3,2
61059,62988913,1,0,0,1,0,0,0,0,0,1,2
61060,62991811,0,1,0,0,1,0,0,0,0,1,1
61061,62999648,0,1,0,0,1,0,0,0,0,1,1
61062,63000629,1,0,0,1,0,0,0,0,0,1,1
61063,63000758,0,0,1,0,0,0,0,0,-1,1,1
61064,63002307,0,1,0,0,1,0,0,0,0,1,0
61065,63003296,0,1,0,0,0,0,0,-1,0,1,1
61066,63006814,1,0,0,1,0,0,0,0,0,1,0
61067,63008763,0,1,0,0,1,0,0,0,0,1,1
61068,63010844,0,0,0,0,1,0,0,1,0,0,1
61069,63013718,1,0,0,1,0,0,0,0,0,1,1
61070,63023988,1,0,1,0,0,0,-1,0,-1,2,1
61071,63026371,0,0,0,0,0,1,0,0,1,0,0
61072,63052653,1,0,0,1,1,0,0,1,0,1,1
61073,63053146,1,0,0,1,0,0,0,0,0,1,2
61074,63069938,0,0,0,0,1,0,0,1,0,0,1
61075,63070161,0,0,0,1,0,0,1,0,0,0,1
61076,63071272,1,0,0,0,0,0,-1,0,0,1,1
61077,63081890,0,0,0,0,1,0,0,1,0,0,0
61078,63081924,0,0,0,1,0,0,1,0,0,0,1
61079,63085690,1,0,0,1,0,0,0,0,0,1,1
61080,63088285,1,0,0,1,0,0,0,0,0,1,1
61081,63089194,1,0,0,0,0,0,-1,0,0,1,1
61082,63090546,0,1,0,0,0,0,0,-1,0,1,0
61083,63090929,0,0,0,1,0,0,1,0,0,0,0
61084,63096418,1,0,0,1,0,0,0,0,0,1,1
61085,63097027,0,0,0,1,0,0,1,0,0,0,1
61086,63097249,0,0,0,1,0,0,1,0,0,0,1
61087,63098568,0,0,0,1,0,0,1,0,0,0,1
61088,63102526,0,1,0,0,0,0,0,-1,0,1,1
61089,63103974,0,0,0,0,1,0,0,1,0,0,0
61090,63113334,1,0,0,1,0,0,0,0,0,1,1
61091,63121608,1,0,0,0,0,0,-1,0,0,1,1
61092,63122102,1,1,0,1,1,0,0,0,0,2,0
61093,63124157,1,1,0,0,0,0,-1,-1,0,2,2
61094,63128557,1,0,0,0,0,0,-1,0,0,1,0
61095,63132928,1,0,1,0,0,0,-1,0,-1,2,0
61096,63134844,0,1,0,0,0,0,0,-1,0,1,0
61097,63135637,1,0,0,0,0,0,-1,0,0,1,0
61098,63137779,1,0,0,0,0,0,-1,0,0,1,0
61099,63137842,1,0,0,1,0,0,0,0,0,1,0
61100,63147691,0,7,0,0,0,0,0,-7,0,7,1
61101,63156194,0,1,0,0,0,0,0,-1,0,1,0
61102,63156334,1,0,0,1,1,0,0,1,0,1,0
61103,63157598,1,1,0,1,1,0,0,0,0,2,2
61104,63160596,1,0,0,0,0,0,-1,0,0,1,2
61105,63160671,0,1,0,0,0,0,0,-1,0,1,0
61106,63164745,0,1,0,0,0,0,0,-1,0,1,0
61107,63165508,1,0,0,1,0,0,0,0,0,1,0
61108,63165881,0,1,0,0,1,0,0,0,0,1,1
61109,63169416,0,1,0,0,1,0,0,0,0,1,1
61110,63172733,0,0,0,1,0,0,1,0,0,0,1
61111,63188928,0,0,0,0,1,0,0,1,0,0,1
61112,63202581,1,0,0,1,0,0,0,0,0,1,1
61113,63216918,1,0,0,0,0,0,-1,0,0,1,1
61114,63221374,0,1,0,0,2,0,0,1,0,1,0
61115,63221774,1,0,0,0,0,0,-1,0,0,1,2
61116,63227509,0,1,0,0,0,0,0,-1,0,1,0
61117,63235915,0,0,0,0,1,0,0,1,0,0,0
61118,63236560,0,0,0,0,1,0,0,1,0,0,1
61119,63238467,0,0,0,1,0,0,1,0,0,0,1
61120,63239539,0,0,0,0,1,0,0,1,0,0,1
61121,63245691,0,1,0,0,1,0,0,0,0,1,1
61122,63248193,0,1,0,0,0,0,0,-1,0,1,1
61123,63256824,1,0,0,1,0,0,0,0,0,1,0
61124,63257834,0,0,0,0,1,0,0,1,0,0,1
61125,63258620,1,0,0,1,0,0,0,0,0,1,1
61126,63260197,1,1,0,1,1,0,0,0,0,2,1
61127,63264727,1,0,0,0,0,0,-1,0,0,1,2
61128,63269523,1,0,0,1,0,0,0,0,0,1,0
61129,63270462,0,0,0,0,1,0,0,1,0,0,1
61130,63272360,0,1,0,0,1,0,0,0,0,1,1
61131,63287286,0,1,0,0,1,0,0,0,0,1,1
61132,63287347,1,1,0,1,0,0,0,-1,0,2,1
61133,63289810,1,0,0,1,0,0,0,0,0,1,1
61134,63291733,1,0,0,1,0,0,0,0,0,1,1
61135,63292282,0,1,0,0,1,0,0,0,0,1,1
61136,63293442,1,0,0,1,0,0,0,0,0,1,1
61137,63294167,0,0,0,1,0,0,1,0,0,0,1
61138,63294576,1,0,0,1,0,0,0,0,0,1,1
61139,63295237,1,0,0,0,0,0,-1,0,0,1,1
61140,63299418,0,1,0,0,0,0,0,-1,0,1,0
61141,63299605,0,0,0,1,0,0,1,0,0,0,0
61142,63300593,1,0,0,2,0,0,1,0,0,1,1
61143,63305057,0,0,0,0,1,0,0,1,0,0,2
61144,63312104,0,0,0,0,6,0,0,6,0,0,1
61145,63329564,0,0,0,0,1,0,0,1,0,0,6
61146,63331403,0,0,0,0,1,0,0,1,0,0,1
61147,63336737,0,0,0,0,1,0,0,1,0,0,1
61148,63343926,0,0,0,1,1,0,1,1,0,0,1
61149,63356124,1,1,0,1,0,0,0,-1,0,2,2
61150,63357207,0,1,0,0,1,0,0,0,0,1,1
61151,63358078,0,1,0,0,0,0,0,-1,0,1,1
61152,63361875,0,1,0,0,1,0,0,0,0,1,0
61153,63364074,2,1,0,0,0,0,-2,-1,0,3,1
61154,63365572,1,0,0,1,0,0,0,0,0,1,0
61155,63365620,0,1,0,0,1,0,0,0,0,1,1
61156,63367124,0,0,0,0,1,0,0,1,0,0,1
61157,63376058,1,0,0,0,0,0,-1,0,0,1,1
61158,63377727,1,1,0,1,0,0,0,-1,0,2,0
61159,63381189,1,0,0,0,0,0,-1,0,0,1,1
61160,63383282,0,0,0,1,0,0,1,0,0,0,0
61161,63392359,0,0,0,0,1,0,0,1,0,0,1
61162,63393629,1,1,0,0,1,0,-1,0,0,2,1
61163,63393745,0,1,0,0,1,0,0,0,0,1,1
61164,63396175,1,0,0,0,0,0,-1,0,0,1,1
61165,63399183,0,0,0,1,0,0,1,0,0,0,0
61166,63403077,0,2,0,0,2,0,0,0,0,2,1
61167,63407204,1,0,0,1,0,0,0,0,0,1,2
61168,63408461,1,0,0,1,1,0,0,1,0,1,1
61169,63413668,1,0,0,0,0,0,-1,0,0,1,2
61170,63414939,1,0,0,0,0,0,-1,0,0,1,0
61171,63417372,1,0,0,1,0,0,0,0,0,1,0
61172,63423272,0,1,0,0,0,0,0,-1,0,1,1
61173,63427741,0,0,0,0,1,0,0,1,0,0,0
61174,63432180,0,1,1,0,0,1,0,-1,0,2,1
61175,63447276,1,0,0,0,0,0,-1,0,0,1,1
61176,63461939,1,0,0,0,0,0,-1,0,0,1,0
61177,63472260,1,0,0,1,0,0,0,0,0,1,0
61178,63474828,1,1,0,1,0,0,0,-1,0,2,1
61179,63476592,1,0,0,1,0,0,0,0,0,1,1
61180,63478868,0,0,0,1,0,0,1,0,0,0,1
61181,63483515,0,1,2,0,0,2,0,-1,0,3,1
61182,63487174,0,1,0,0,0,0,0,-1,0,1,2
61183,63492127,0,0,0,1,0,0,1,0,0,0,0
61184,63492343,2,1,0,2,0,0,0,-1,0,3,1
61185,63493558,1,0,0,0,0,0,-1,0,0,1,2
61186,63494345,1,0,0,2,2,0,1,2,0,1,0
61187,63497700,0,0,0,0,1,0,0,1,0,0,4
61188,63499716,1,2,0,1,2,0,0,0,0,3,1
61189,63501918,1,0,0,1,0,0,0,0,0,1,3
61190,63502203,0,1,0,0,1,0,0,0,0,1,1
61191,63503768,0,2,0,0,2,0,0,0,0,2,1
61192,63504478,0,1,0,0,0,0,0,-1,0,1,2
61193,63506844,1,0,0,1,0,0,0,0,0,1,0
61194,63510347,0,0,0,1,0,0,1,0,0,0,1
61195,63510853,2,0,0,0,0,0,-2,0,0,2,1
61196,63513166,0,2,0,0,2,0,0,0,0,2,0
61197,63513465,0,1,0,0,0,1,0,-1,1,1,2
61198,63517424,2,1,0,0,1,0,-2,0,0,3,1
61199,63524153,0,1,0,0,1,0,0,0,0,1,1
61200,63525031,0,1,0,0,1,0,0,0,0,1,1
61201,63525112,0,2,0,0,2,0,0,0,0,2,1
61202,63527717,2,0,0,2,0,0,0,0,0,2,2
61203,63528260,1,0,0,1,0,0,0,0,0,1,2
61204,63534538,1,0,0,0,0,0,-1,0,0,1,1
61205,63536413,1,0,0,0,0,0,-1,0,0,1,0
61206,63541643,1,0,0,0,0,0,-1,0,0,1,0
61207,63549194,0,1,0,0,0,0,0,-1,0,1,0
61208,63557827,0,0,0,0,2,0,0,2,0,0,0
61209,63560790,0,0,1,0,0,2,0,0,1,1,2
61210,63594863,0,0,0,0,1,0,0,1,0,0,2
61211,63597244,0,1,0,0,1,0,0,0,0,1,1
61212,63598016,4,3,0,2,3,0,-2,0,0,7,1
61213,63604327,1,1,0,0,0,0,-1,-1,0,2,5
61214,63604363,1,0,0,0,0,0,-1,0,0,1,0
61215,63621786,0,0,0,1,0,0,1,0,0,0,0
61216,63623313,0,1,0,0,1,0,0,0,0,1,1
61217,63623329,0,1,0,0,1,0,0,0,0,1,1
61218,63624120,1,0,0,0,0,0,-1,0,0,1,1
61219,63624704,0,2,0,0,5,0,0,3,0,2,0
61220,63628715,1,0,0,1,0,0,0,0,0,1,5
61221,63640784,0,1,0,0,0,0,0,-1,0,1,1
61222,63643174,0,1,0,0,1,0,0,0,0,1,0
61223,63643606,0,1,0,0,1,0,0,0,0,1,1
61224,63645243,0,1,0,0,1,0,0,0,0,1,1
61225,63645427,0,0,0,1,0,0,1,0,0,0,1
61226,63646906,1,0,0,2,0,0,1,0,0,1,1
61227,63647930,0,1,0,0,0,0,0,-1,0,1,2
61228,63648726,0,1,0,0,0,0,0,-1,0,1,0
61229,63649844,2,0,0,1,0,0,-1,0,0,2,0
61230,63650430,0,1,0,0,0,0,0,-1,0,1,1
61231,63652857,0,0,0,0,1,0,0,1,0,0,0
61232,63652966,1,0,0,0,0,0,-1,0,0,1,1
61233,63653495,1,0,0,0,0,0,-1,0,0,1,0
61234,63654670,1,0,0,1,0,0,0,0,0,1,0
61235,63658132,0,0,0,1,0,0,1,0,0,0,1
61236,63665248,1,1,0,1,1,0,0,0,0,2,1
61237,63668578,0,1,0,0,1,0,0,0,0,1,2
61238,63678662,0,2,0,0,1,0,0,-1,0,2,1
61239,63698383,0,2,0,0,2,0,0,0,0,2,1
61240,63699776,1,0,0,1,0,0,0,0,0,1,2
61241,63701640,0,1,0,0,2,0,0,1,0,1,1
61242,63702305,1,0,0,1,0,0,0,0,0,1,2
61243,63715274,0,0,0,0,1,0,0,1,0,0,1
61244,63720469,0,0,0,0,1,0,0,1,0,0,1
61245,63724674,1,0,0,0,0,0,-1,0,0,1,1
61246,63730647,1,0,0,1,0,0,0,0,0,1,0
61247,63734177,0,6,0,0,0,0,0,-6,0,6,1
61248,63735213,0,1,0,1,1,0,1,0,0,1,0
61249,63736746,0,1,0,0,0,0,0,-1,0,1,2
61250,63736918,0,0,0,1,0,0,1,0,0,0,0
61251,63740800,1,1,0,0,1,0,-1,0,0,2,1
61252,63746890,0,0,0,1,0,0,1,0,0,0,1
61253,63747539,0,1,0,0,0,0,0,-1,0,1,1
61254,63749946,0,0,0,2,1,0,2,1,0,0,0
61255,63755360,1,0,0,1,0,0,0,0,0,1,3
61256,63760003,0,0,1,0,0,1,0,0,0,1,1
61257,63760733,1,0,0,0,0,0,-1,0,0,1,1
61258,63760889,0,0,0,0,1,0,0,1,0,0,0
61259,63764354,1,0,0,1,2,0,0,2,0,1,1
61260,63764452,0,0,0,0,2,0,0,2,0,0,3
61261,63768542,0,0,0,0,1,0,0,1,0,0,2
61262,63770509,0,0,0,0,1,0,0,1,0,0,1
61263,63771370,0,0,0,2,3,0,2,3,0,0,1
61264,63771415,0,0,0,1,0,0,1,0,0,0,5
61265,63772058,0,0,0,0,1,0,0,1,0,0,1
61266,63774987,1,1,0,1,1,0,0,0,0,2,1
61267,63779595,0,1,0,0,1,0,0,0,0,1,2
61268,63784329,0,1,0,0,1,0,0,0,0,1,1
61269,63786077,1,0,0,1,0,0,0,0,0,1,1
61270,63789284,1,0,0,1,0,0,0,0,0,1,1
61271,63790712,0,1,0,0,1,0,0,0,0,1,1
61272,63790926,1,3,0,1,3,0,0,0,0,4,1
61273,63796273,0,0,0,0,1,0,0,1,0,0,4
61274,63796627,0,0,0,0,1,0,0,1,0,0,1
61275,63800453,0,1,0,0,1,0,0,0,0,1,1
61276,63801747,2,0,0,0,0,0,-2,0,0,2,1
61277,63804104,0,1,0,0,0,0,0,-1,0,1,0
61278,63808711,1,0,0,1,0,0,0,0,0,1,0
61279,63809186,1,0,0,1,0,0,0,0,0,1,1
61280,63813702,0,0,0,0,1,0,0,1,0,0,1
61281,63821502,1,0,0,1,0,0,0,0,0,1,1
61282,63834432,0,1,0,0,1,0,0,0,0,1,1
61283,63859974,0,0,0,1,0,0,1,0,0,0,1
61284,63865926,0,2,0,0,1,0,0,-1,0,2,1
61285,63866600,0,1,0,0,1,0,0,0,0,1,1
61286,63867189,0,0,0,0,1,0,0,1,0,0,1
61287,63870760,1,1,0,2,1,0,1,0,0,2,1
61288,63870869,0,1,0,0,1,0,0,0,0,1,3
61289,63879974,0,0,0,1,1,0,1,1,0,0,1
61290,63884442,0,1,0,0,0,0,0,-1,0,1,2
61291,63887742,1,0,0,0,0,0,-1,0,0,1,0
61292,63891061,1,0,0,0,0,0,-1,0,0,1,0
61293,63893406,1,0,0,0,0,0,-1,0,0,1,0
61294,63896287,0,1,0,0,1,0,0,0,0,1,0
61295,63898921,0,2,0,0,2,0,0,0,0,2,1
61296,63901451,1,0,0,1,1,0,0,1,0,1,2
61297,63901455,0,0,0,1,0,0,1,0,0,0,2
61298,63902311,1,0,0,0,0,0,-1,0,0,1,1
61299,63903815,1,0,0,1,0,0,0,0,0,1,0
61300,63907831,1,0,0,0,1,0,-1,1,0,1,1
61301,63913582,0,1,0,0,2,0,0,1,0,1,1
61302,63914230,0,1,0,0,1,0,0,0,0,1,2
61303,63920328,0,0,0,1,0,0,1,0,0,0,1
61304,63920480,1,0,0,0,0,0,-1,0,0,1,1
61305,63926875,1,0,0,1,0,0,0,0,0,1,0
61306,63928471,0,1,0,0,1,0,0,0,0,1,1
61307,63930851,1,0,0,0,0,0,-1,0,0,1,1
61308,63935825,1,0,0,1,0,0,0,0,0,1,0
61309,63940105,1,0,0,1,0,0,0,0,0,1,1
61310,63944930,0,0,0,0,2,0,0,2,0,0,1
61311,63946204,0,1,0,0,0,0,0,-1,0,1,2
61312,63950601,1,0,0,1,0,0,0,0,0,1,0
61313,63952592,0,0,0,0,2,0,0,2,0,0,1
61314,63954747,1,0,0,0,0,0,-1,0,0,1,2
61315,63954950,0,0,0,1,0,0,1,0,0,0,0
61316,63955208,0,0,0,0,1,0,0,1,0,0,1
61317,63955246,1,0,0,1,0,0,0,0,0,1,1
61318,63956486,0,0,0,1,0,0,1,0,0,0,1
61319,63956525,0,1,0,0,1,0,0,0,0,1,1
61320,63961897,1,0,0,1,0,0,0,0,0,1,1
61321,63965653,0,0,0,0,1,0,0,1,0,0,1
61322,63966866,1,0,0,0,0,0,-1,0,0,1,1
61323,63972572,1,0,0,0,0,0,-1,0,0,1,0
61324,63973186,0,1,0,1,1,0,1,0,0,1,0
61325,63974137,0,0,0,1,0,0,1,0,0,0,2
61326,63976227,0,0,1,0,0,1,0,0,0,1,1
61327,63984548,1,0,0,1,0,0,0,0,0,1,1
61328,63986235,0,0,0,0,1,0,0,1,0,0,1
61329,64008392,1,0,0,1,0,0,0,0,0,1,1
61330,64010918,4,0,0,2,0,0,-2,0,0,4,1
61331,64018224,0,1,0,0,0,0,0,-1,0,1,2
61332,64018594,0,1,0,0,2,0,0,1,0,1,0
61333,64024615,1,0,0,1,0,0,0,0,0,1,2
61334,64027912,0,0,0,1,0,0,1,0,0,0,1
61335,64028903,1,0,0,1,0,0,0,0,0,1,1
61336,64029451,1,0,0,0,0,0,-1,0,0,1,1
61337,64033674,1,0,0,1,0,0,0,0,0,1,0
61338,64040975,0,0,0,0,2,0,0,2,0,0,1
61339,64042146,0,0,0,0,1,0,0,1,0,0,2
61340,64045542,0,0,0,1,0,0,1,0,0,0,1
61341,64046743,0,1,0,0,0,0,0,-1,0,1,1
61342,64047933,1,1,0,1,0,0,0,-1,0,2,0
61343,64049832,0,1,0,0,0,0,0,-1,0,1,1
61344,64050867,1,0,0,1,0,0,0,0,0,1,0
61345,64052858,1,0,0,1,0,0,0,0,0,1,1
61346,64057118,1,0,0,0,0,0,-1,0,0,1,1
61347,64059184,0,1,0,0,0,0,0,-1,0,1,0
61348,64059710,0,0,0,1,0,0,1,0,0,0,0
61349,64061760,0,0,0,0,1,0,0,1,0,0,1
61350,64062688,0,1,0,0,1,0,0,0,0,1,1
61351,64063742,0,1,0,0,1,0,0,0,0,1,1
61352,64063862,0,0,0,0,1,0,0,1,0,0,1
61353,64065593,20,0,0,28,14,0,8,14,0,20,1
61354,64068060,0,0,0,1,0,0,1,0,0,0,42
61355,64071388,0,8,0,0,8,0,0,0,0,8,1
61356,64072230,0,0,0,1,0,0,1,0,0,0,8
61357,64073596,0,1,0,0,1,0,0,0,0,1,1
61358,64075824,0,0,0,1,0,0,1,0,0,0,1
61359,64075949,0,0,0,1,0,0,1,0,0,0,1
61360,64078577,0,0,0,1,0,0,1,0,0,0,1
61361,64078961,0,0,0,1,0,0,1,0,0,0,1
61362,64080074,0,0,0,1,0,0,1,0,0,0,1
61363,64082714,1,0,0,1,0,0,0,0,0,1,1
61364,64086645,3,0,0,2,0,0,-1,0,0,3,1
61365,64090586,0,0,0,1,0,0,1,0,0,0,2
61366,64092881,0,0,0,0,2,0,0,2,0,0,1
61367,64094964,0,0,0,0,3,1,0,3,1,0,2
61368,64097020,0,0,0,0,1,0,0,1,0,0,4
61369,64098159,1,0,0,1,0,0,0,0,0,1,1
61370,64098208,0,1,0,0,1,0,0,0,0,1,1
61371,64102684,1,0,0,0,0,0,-1,0,0,1,1
61372,64102704,2,0,0,1,0,0,-1,0,0,2,0
61373,64106236,1,0,0,0,0,0,-1,0,0,1,1
61374,64106568,0,0,0,1,0,0,1,0,0,0,0
61375,64109887,0,3,0,0,3,0,0,0,0,3,1
61376,64116761,1,0,0,1,0,0,0,0,0,1,3
61377,64120239,2,0,0,0,0,0,-2,0,0,2,1
61378,64123438,0,0,0,0,1,0,0,1,0,0,0
61379,64156488,0,0,0,0,2,0,0,2,0,0,1
61380,64161144,1,0,0,1,0,0,0,0,0,1,2
61381,64163670,0,1,0,0,1,0,0,0,0,1,1
61382,64170751,0,1,0,0,1,0,0,0,0,1,1
61383,64170911,1,0,0,1,0,0,0,0,0,1,1
61384,64172780,0,1,0,0,1,0,0,0,0,1,1
61385,64172847,1,0,0,1,0,0,0,0,0,1,1
61386,64177548,0,0,0,0,1,0,0,1,0,0,1
61387,64179778,5,0,0,0,0,0,-5,0,0,5,1
61388,64182621,1,0,0,1,0,0,0,0,0,1,0
61389,64185090,0,0,0,0,1,0,0,1,0,0,1
61390,64186726,1,0,0,1,0,0,0,0,0,1,1
61391,64187432,1,0,0,1,0,0,0,0,0,1,1
61392,64187646,2,0,0,2,0,0,0,0,0,2,1
61393,64187733,0,1,0,0,0,0,0,-1,0,1,2
61394,64188174,1,0,0,1,0,0,0,0,0,1,0
61395,64188712,0,1,0,0,1,0,0,0,0,1,1
61396,64195496,0,5,0,0,3,0,0,-2,0,5,1
61397,64198359,0,1,0,0,1,0,0,0,0,1,3
61398,64198874,0,0,0,1,0,0,1,0,0,0,1
61399,64200242,0,2,1,0,4,0,0,2,-1,3,1
61400,64205687,2,0,0,1,0,0,-1,0,0,2,4
61401,64206497,0,1,0,0,1,0,0,0,0,1,1
61402,64208799,0,1,0,0,0,0,0,-1,0,1,1
61403,64209432,0,0,1,0,0,0,0,0,-1,1,0
61404,64212229,1,0,0,1,0,0,0,0,0,1,0
61405,64212613,0,0,0,0,1,0,0,1,0,0,1
61406,64213363,2,0,0,0,0,0,-2,0,0,2,1
61407,64224440,1,0,0,1,0,0,0,0,0,1,0
61408,64225792,0,0,0,0,5,0,0,5,0,0,1
61409,64249078,0,1,0,0,0,0,0,-1,0,1,5
61410,64249774,0,0,0,0,1,0,0,1,0,0,0
61411,64250959,1,0,0,1,0,0,0,0,0,1,1
61412,64257073,1,0,0,1,0,0,0,0,0,1,1
61413,64284260,1,0,0,1,0,0,0,0,0,1,1
61414,64287927,1,0,0,0,0,0,-1,0,0,1,1
61415,64295282,0,1,0,0,0,0,0,-1,0,1,0
61416,64298189,2,0,0,0,0,0,-2,0,0,2,0
61417,64299073,0,1,0,0,0,0,0,-1,0,1,0
61418,64300948,1,0,0,1,0,0,0,0,0,1,0
61419,64303074,0,1,0,0,1,0,0,0,0,1,1
61420,64308909,0,0,0,1,0,0,1,0,0,0,1
61421,64310847,1,0,0,0,0,0,-1,0,0,1,1
61422,64312172,1,0,0,1,0,0,0,0,0,1,0
61423,64314266,1,0,0,1,0,0,0,0,0,1,1
61424,64314711,1,0,0,0,0,0,-1,0,0,1,1
61425,64327344,0,0,0,1,0,0,1,0,0,0,0
61426,64336536,0,1,0,0,1,0,0,0,0,1,1
61427,64337364,1,0,0,0,0,0,-1,0,0,1,1
61428,64341245,1,0,0,1,0,0,0,0,0,1,0
61429,64341665,0,2,0,0,2,0,0,0,0,2,1
61430,64343214,0,1,0,0,0,0,0,-1,0,1,2
61431,64345758,0,0,0,0,1,0,0,1,0,0,0
61432,64350843,0,1,0,0,2,0,0,1,0,1,1
61433,64351850,0,0,0,1,0,0,1,0,0,0,2
61434,64354263,0,2,0,0,2,0,0,0,0,2,1
61435,64354405,0,1,0,0,1,0,0,0,0,1,2
61436,64355945,0,1,0,0,1,0,0,0,0,1,1
61437,64355948,0,2,0,0,1,0,0,-1,0,2,1
61438,64357177,1,0,0,1,0,0,0,0,0,1,1
61439,64361364,1,0,0,0,0,0,-1,0,0,1,1
61440,64363483,0,1,0,0,1,0,0,0,0,1,0
61441,64363805,1,0,0,0,0,0,-1,0,0,1,1
61442,64363944,0,1,0,0,1,0,0,0,0,1,0
61443,64367122,1,1,0,1,1,0,0,0,0,2,1
61444,64368797,1,0,0,1,0,0,0,0,0,1,2
61445,64370305,0,1,0,0,2,0,0,1,0,1,1
61446,64370369,0,0,0,0,2,0,0,2,0,0,2
61447,64370425,0,1,0,0,1,0,0,0,0,1,2
61448,64372679,0,0,0,1,0,0,1,0,0,0,1
61449,64378286,1,0,0,2,0,0,1,0,0,1,1
61450,64379847,0,0,0,0,1,0,0,1,0,0,2
61451,64383030,0,0,0,0,1,0,0,1,0,0,1
61452,64401976,0,0,0,1,0,0,1,0,0,0,1
61453,64404722,0,0,0,0,1,0,0,1,0,0,1
61454,64411228,0,1,0,0,1,0,0,0,0,1,1
61455,64414863,0,0,0,0,1,0,0,1,0,0,1
61456,64415312,1,0,0,0,0,0,-1,0,0,1,1
61457,64425305,0,0,0,0,1,0,0,1,0,0,0
61458,64433079,1,1,0,1,1,0,0,0,0,2,1
61459,64433753,0,0,0,1,0,0,1,0,0,0,2
61460,64436863,1,0,0,1,1,0,0,1,0,1,1
61461,64440476,0,1,0,0,1,0,0,0,0,1,2
61462,64440996,1,0,0,1,0,0,0,0,0,1,1
61463,64442357,0,0,0,1,0,0,1,0,0,0,1
61464,64444009,0,1,0,0,0,0,0,-1,0,1,1
61465,64444742,0,0,0,0,1,0,0,1,0,0,0
61466,64453478,0,0,0,1,0,0,1,0,0,0,1
61467,64454139,0,0,0,1,0,0,1,0,0,0,1
61468,64454893,1,0,0,1,0,0,0,0,0,1,1
61469,64458426,0,1,0,0,1,0,0,0,0,1,1
61470,64464177,0,2,0,0,0,0,0,-2,0,2,1
61471,64466184,1,0,0,1,0,0,0,0,0,1,0
61472,64469931,3,6,0,0,0,0,-3,-6,0,9,1
61473,64470687,1,0,0,0,0,0,-1,0,0,1,0
61474,64471880,0,0,0,0,2,0,0,2,0,0,0
61475,64476314,1,0,0,1,0,0,0,0,0,1,2
61476,64479065,0,0,0,0,1,0,0,1,0,0,1
61477,64480234,0,1,0,0,1,0,0,0,0,1,1
61478,64484412,0,0,0,0,1,0,0,1,0,0,1
61479,64487324,0,1,0,0,0,0,0,-1,0,1,1
61480,64504098,1,0,0,1,0,0,0,0,0,1,0
61481,64515170,0,1,0,0,0,0,0,-1,0,1,1
61482,64518523,1,0,0,1,0,0,0,0,0,1,0
61483,64519974,0,0,0,1,0,0,1,0,0,0,1
61484,64521098,1,0,0,0,0,0,-1,0,0,1,1
61485,64527497,0,0,0,1,0,0,1,0,0,0,0
